2026/05/09 13:56:39.760, 38
2026/05/09 13:56:40.796, 38
2026/05/09 13:56:41.826, 2388
2026/05/09 13:56:42.847, 5806
2026/05/09 13:56:43.863, 5806
2026/05/09 13:56:44.889, 5806
2026/05/09 13:56:45.906, 5806
2026/05/09 13:56:46.930, 5806
2026/05/09 13:56:47.953, 7690
2026/05/09 13:56:48.969, 7690
2026/05/09 13:56:49.996, 7690
2026/05/09 13:56:51.019, 7690
2026/05/09 13:56:52.041, 7690
2026/05/09 13:56:53.071, 7690
2026/05/09 13:56:54.098, 7690
2026/05/09 13:56:55.117, 7690
2026/05/09 13:56:56.140, 7690
2026/05/09 13:56:57.165, 7690
2026/05/09 13:56:58.192, 7690
2026/05/09 13:56:59.211, 7690
2026/05/09 13:57:00.236, 7690
2026/05/09 13:57:01.260, 7690
2026/05/09 13:57:02.288, 7690
2026/05/09 13:57:03.314, 7690
